,categories,seedwords,words,rseeds
122,shopping,"['discount', 'inexpensive', 'boutique', 'purchase', 'brand']","['purchased', 'markets', 'cheaper', 'ebay', 'savings', 'tesco', 'target', 'post_office', 'whole_new_wardrobe', 'stores', 'selling', 'purchase', 'shopping', 'cheaply', 'goodwill', 'extra_money', 'discount', 'train_ticket', 'sales', 'store', 'collections', 'bagged', 'brands', 'budget', 'grocery', 'money', 'sale', 'school_supplies', 'book_store', 'bought', 'sell', 'cheap', 'designer', 'auction', 'new_wardrobe', 'advertised', 'real_estate', 'designers', 'affordable', 'market', 'dollar_store', 'buy', 'necessities', 'new_furniture', 'donated', 'brand', 'expensive', 'gift_card', 'shop', 'advertising', 'goods', 'good_price', 'clothing_store', 'credit_cards', 'department_store', 'new_suit', 'new_dress', 'buying', 'deposit', 'custom', 'tailor', 'bookstore', 'sold', 'designing', 'gift_shop', 'stamps', 'cheapest', 'stocks', 'part_time_job', 'coupons', 'souvenirs', 'thrift_store', 'bus_ticket', 'little_money', 'souvenir', 'victoria_secret', 'donations', 'restock', 'design', 'rundown', 'florist', 'boutique', 'selection', 'jewellery', 'drugstore', 'membership', 'hardware_store', 'accommodation', 'chemist', 'new_dresses', 'walmart', 'thrift_shop', 'merchandise', 'local_market', 'discounts', 'inexpensive', 'black_market', 'furnish']","[34, 40, 26, 92, 62]"
123,disgust,"['aversion', 'madness', 'unhappiness', 'agitation', 'dissatisfaction']","['aggression', 'spite', 'possessiveness', 'humiliation', 'greed', 'evilness', 'mistrust', 'insecurity', 'turmoil', 'carelessness', 'restlessness', 'cruelty', 'aversion', 'menace', 'calmness', 'fury', 'weariness', 'certainty', 'firestorm', 'injustice', 'anxiousness', 'torment', 'arrogance', 'impatience', 'lethargy', 'wariness', 'apprehension', 'hatred', 'clarity', 'yearning', 'selfloathing', 'awareness', 'betrayal', 'empathy', 'sensitivity', 'intrigue', 'resentment', 'contempt', 'anguish', 'deception', 'vengeance', 'apathy', 'disgust', 'helplessness', 'grief', 'conflicting_emotions', 'agitation', 'despair', 'uncertainty', 'desperation', 'fierceness', 'bitterness', 'vulnerability', 'psyche', 'melancholy', 'trepidation', 'unease', 'hopelessness', 'discontent', 'paranoia', 'desire', 'bloodlust', 'dissatisfaction', 'madness', 'defiance', 'ignorance', 'fear', 'mockery', 'remorse', 'abandonment', 'cowardice', 'intimidation', 'loathing', 'hysteria', 'conviction', 'corruption', 'hostility', 'revulsion', 'indecision', 'desolation', 'determination', 'wildness', 'peril', 'unhappiness', 'brutality', 'animosity', 'malice', 'distrust', 'indifference', 'resistance', 'wickedness', 'devastation', 'bravado', 'insanity', 'elation', 'inner_turmoil']","[71, 50, 55, 73, 72]"
124,fire,"['firewood', 'emit', 'furnace', 'flare', 'douse']","['penetrate', 'flames', 'flame', 'coals', 'emitting', 'crackling', 'particles', 'raging_fire', 'incense', 'dissolve', 'ablaze', 'sizzling', 'burning', 'burned', 'boil', 'scorched', 'steam', 'brimstone', 'permeating', 'kindling', 'furnace', 'burn', 'gasoline', 'extinguish', 'sizzled', 'seawater', 'burning_fire', 'small_fire', 'waft', 'flares', 'doused', 'funnel', 'sizzle', 'decay', 'swirl', 'scorching', 'intense_heat', 'scorch', 'vapor', 'melting', 'crackle', 'dissipate', 'douse', 'blistering', 'condensed', 'lava', 'blue_fire', 'extinguished', 'bubble', 'blazing', 'permeated', 'simmering', 'emanate', 'blazing_fire', 'dissolving', 'disintegrate', 'emit', 'firewood', 'ignited', 'thicken', 'blazed', 'emanating', 'big_ball', 'flare', 'igniting', 'ignite', 'fire', 'fires', 'dousing', 'gunpowder', 'extinguishing', 'disintegrating', 'inferno', 'fumes', 'evaporating', 'diffused', 'blue_flame', 'infused', 'thickening', 'simmered', 'evaporate', 'embers']","[6, 65, 74, 39, 50]"
125,tool,"['welding', 'scissors', 'mechanism', 'stabbing', 'sheath']","['sliced', 'sharp_end', 'sawing', 'spear', 'scabbard', 'slashed', 'sharp_object', 'whip', 'knives', 'claw', 'scissors', 'swipe', 'short_sword', 'silver_knife', 'trident', 'own_sword', 'long_knife', 'knife', 'rapier', 'small_blade', 'small_knife', 'silver_dagger', 'sharp_point', 'stabbing', 'slashing', 'sharp_knife', 'blades', 'pistol', 'scissor', 'unsheathed', 'hammer', 'slingshot', 'small_dagger', 'arrow', 'hunting_knife', 'mechanism', 'katana', 'hidden_blade', 'holster', 'sword', 'impaled', 'switchblade', 'dummy', 'tool', 'own_knife', 'blade', 'sharp_edge', 'stabbed', 'javelin', 'kitchen_knife', 'kunai', 'gauntlet', 'throwing_knife', 'sheath', 'lightsaber', 'pocket_knife', 'silver_blade', 'machete', 'ax', 'scythe', 'axe', 'handgun', 'hatchet', 'mace', 'pliers', 'hilt', 'dart', 'long_sword', 'dagger', 'scalpel', 'silver_sword', 'welding', 'slicing', 'shard', 'sharp_blade']","[51, 32, 60, 8, 48]"
126,phone,"['beeper', 'hear', 'vibrating', 'answer', 'ring']","['call', 'sound', 'respond', 'ring', 'phone_ring', 'vibrating', 'ringtone', 'beeps', 'buzzing', 'ringing_sound', 'buzzed', 'vibrated', 'buzzer', 'speaker', 'answer', 'reply', 'vibrate', 'telephone', 'beeping_sound', 'ringing', 'rings', 'hearing', 'beeped', 'rang', 'chime', 'hear', 'dial_tone', 'cellphone', 'buzz', 'yell', 'indicating', 'speak', 'cell_phone', 'ring_tone', 'familiar_sound', 'vibration', 'heard', 'open', 'phone', 'beeper', 'answering', 'shout']","[41, 58, 27, 50, 33]"
127,gain,"['nobility', 'reliance', 'thrive', 'beneficial', 'accomplishment']","['failures', 'knowledge', 'capacity', 'ideals', 'independence', 'moreover', 'virtue', 'humankind', 'good_fortune', 'excellence', 'exceptional', 'wealth', 'yagya', 'prejudice', 'humility', 'equality', 'traditions', 'worship', 'folly', 'mankind', 'capabilities', 'human_life', 'hardship', 'merit', 'basis', 'honorable', 'society', 'deception', 'discrimination', 'morality', 'limitations', 'fulfillment', 'development', 'strive', 'achievement', 'necessity', 'unity', 'valued', 'selflessness', 'human_nature', 'intelligence', 'intellect', 'gain', 'leadership', 'ambition', 'potential', 'integrity', 'association', 'attained', 'invaluable', 'culture', 'thrive', 'yog', 'nobility', 'opposition', 'representation', 'measure', 'thrived', 'downfall', 'attain', 'accomplishment', 'catalyst', 'beneficial', 'sacrifice', 'adversity', 'ideal', 'benefited', 'democracy', 'individual', 'greatness', 'advancement', 'prestige', 'devotion', 'enlightenment', 'peril', 'aspects', 'diplomacy', 'reliance', 'individuality', 'discipline', 'essential', 'prejudices']","[77, 7, 19, 21, 50]"
128,sound,"['chanting', 'popping', 'panting', 'ring', 'hum']","['chanting', 'giggling', 'sound', 'humming', 'ring', 'chanted', 'panting', 'strumming', 'circling', 'slowly', 'cackling', 'gasping', 'bobbing', 'hummed', 'running', 'hum', 'rapping', 'whistling', 'spinning', 'chant', 'pounding', 'murmuring', 'fingering', 'singing', 'groaning', 'squealing', 'bouncing', 'clapping', 'shaking', 'screaming', 'popping', 'moaning', 'whispering', 'pumping', 'shouting', 'thumping']","[53, 39, 21, 70, 79]"
129,injury,"['injury', 'ooze', 'bleeding', 'wounded', 'bruise']","['infection', 'large_cut', 'blood_loss', 'many_cuts', 'scab', 'huge_gash', 'welts', 'burns', 'pain', 'injuries', 'internal_bleeding', 'bruise', 'bruises', 'swelling', 'small_cut', 'long_cut', 'bandaged', 'injured', 'bloody_mess', 'few_cuts', 'broken_bones', 'wounded', 'damaged', 'lacerations', 'few_bruises', 'bullet_hole', 'deep_wound', 'scabbed', 'bandage', 'few_scratches', 'broken_wrist', 'deep_wounds', 'broken_rib', 'huge_cut', 'gashes', 'black_eye', 'deep_gashes', 'ooze', 'bite_marks', 'scratch', 'huge_bruise', 'scabs', 'bullet_wound', 'concussion', 'scarring', 'infected', 'swollen', 'injury', 'bleed', 'stab_wounds', 'deep_cut', 'broken_leg', 'sting', 'broken_nose', 'grazes', 'bled', 'multiple_cuts', 'serious_damage', 'cut_lip', 'damage', 'scrapes', 'wounds', 'small_cuts', 'claw_marks', 'bleeding', 'busted_lip', 'open_wounds', 'healed', 'fracture', 'big_bruise', 'scar', 'marks', 'gunshot_wound', 'broken_bone', 'cut', 'deep_gash', 'bruised', 'healing', 'inflicted', 'fractured', 'gash', 'dried_blood', 'stiches', 'blood', 'open_wound', 'sores', 'stitches', 'bruising', 'scratch_marks', 'bite_mark', 'broken_arm', 'scratches', 'sustained', 'deep_cuts', 'split_lip', 'large_gash', 'bloodied', 'cuts', 'wound', 'stab_wound', 'many_bruises']","[63, 74, 27, 108, 3]"
130,sailing,"['inlet', 'raft', 'saltwater', 'sailing', 'salt']","['sand', 'oars', 'surface', 'coals', 'small_waves', 'float', 'slime', 'inlet', 'slab', 'vegetation', 'clear_water', 'lagoon', 'gasoline', 'jagged_rocks', 'seawater', 'riverbank', 'doused', 'funnel', 'ashore', 'river', 'currents', 'clean_water', 'sails', 'cliffs', 'hull', 'driftwood', 'sailed', 'oil', 'grains', 'rapids', 'sludge', 'lava', 'dirty_water', 'sloshed', 'grain', 'ocean', 'icy_water', 'dew', 'slush', 'reef', 'reeds', 'sprinkling', 'foam', 'moss', 'jets', 'tide', 'salt', 'murky_water', 'chunks', 'waters', 'shells', 'white_sand', 'sea', 'fairy_dust', 'saltwater', 'rocks', 'icicles', 'shallows', 'sharp_rocks', 'rivers', 'salt_water', 'seaweed', 'rainwater', 'soil', 'dousing', 'lake_water', 'moat', 'black_water', 'desert', 'ponds', 'fountains', 'sands', 'raft', 'marsh', 'wheat', 'stream', 'barrels', 'fresh_water', 'sailing', 'streams', 'sea_water', 'water', 'ocean_water', 'debris', 'small_stream', 'fountain', 'holy_water', 'crystal_clear_water', 'pine_needles']","[6, 59, 70, 61, 87]"
131,rage,"['emotion', 'rage', 'viciously', 'rage', 'desperation']","['aggression', 'possessiveness', 'disdain', 'other_emotions', 'own_anger', 'agony', 'insecurity', 'turmoil', 'pain', 'menace', 'calmness', 'fury', 'jealously', 'more_anger', 'emotion', 'anxiousness', 'impatience', 'panic', 'raw_emotion', 'pure_rage', 'sadness', 'hatred', 'apprehension', 'guilt', 'betrayal', 'many_emotions', 'saddness', 'intensity', 'resolve', 'resentment', 'contempt', 'emotions', 'eagerness', 'anguish', 'helplessness', 'pure_fear', 'grief', 'urgency', 'indignation', 'pure_hatred', 'conflicting_emotions', 'mortification', 'agitation', 'despair', 'irritation', 'uncertainty', 'sorrow', 'viciously', 'desperation', 'fierceness', 'uneasiness', 'bitterness', 'smugness', 'vulnerability', 'trepidation', 'dread', 'unease', 'frustration', 'blood_lust', 'hopelessness', 'disappointment', 'shock', 'terror', 'bloodlust', 'desire', 'madness', 'sudden_anger', 'excitement', 'defiance', 'deep_sadness', 'jealousy', 'annoyance', 'fear', 'remorse', 'so_much_anger', 'so_many_emotions', 'so_much_hatred', 'anger', 'loathing', 'hysteria', 'pure_terror', 'pure_fury', 'hostility', 'revulsion', 'determination', 'curiousity', 'pure_anger', 'animosity', 'malice', 'lust', 'distrust', 'regret', 'outrage', 'worry', 'longing', 'bravado', 'rage', 'elation']","[46, 0, 101, 72, 90]"
132,science,"['literacy', 'anatomy', 'biology', 'lecturer', 'class']","['first_lesson', 'literature', '4th_period', 'first_period_class', 'new_class', 'last_class', 'next_lesson', 'chemistry_class', 'geometry', 'social_studies', 'pe', 'last_lesson', 'anatomy', 'second_period', 'study_hall', 'teacher', 'first_period', 'art_class', 'boring_class', 'last_period', 'literature_class', 'ap_english', 'world_history', 'only_class', 'seventh_period', 'chemistry', 'biology', 'physics', 'literacy', 'french_class', 'second_class', 'history_class', 'math', 'electives', 'pop_quiz', 'spanish_class', 'calculus', 'lessons', 'maths', 'other_class', 'maths_class', 'language_arts', '1st_period', 'class', 'geography', 'classes', 'seating_plan', 'free_period', 'math_class', 'ap', 'tutor', 'science_class', 'english', 'other_subjects', 'trig', 'history_teacher', 'first_hour', 'sixth_period', 'english_teacher', 'lesson', 'fourth_period', 'drama_class', 'lecturer', 'home_room', 'english_class', 'biology_class', 'other_classes', 'science_teacher', 'homeroom', 'favorite_class', 'science', 'first_class', 'algebra', 'history']","[16, 87, 44, 18, 89]"
133,work,"['laptop', 'consult', 'lab', 'typewriter', 'promotion']","['agency', 'case', 'office', 'local_library', 'assignments', 'desktop', 'study', 'devices', 'interns', 'document', 'security_system', 'school_library', 'lists', 'typewriter', 'survey', 'laptop', 'technician', 'manually', 'email', 'storage', 'applications', 'manual', 'chart', 'findings', 'medical_records', 'data', 'google', 'client', 'account', 'installed', 'labs', 'resume', 'communications', 'blue_prints', 'researching', 'files', 'assignment', 'planner', 'equipment', 'generator', 'computer', 'facility', 'printer', 'materials', 'folder', 'hard_drive', 'few_things', 'program', 'investigation', 'paperwork', 'archives', 'emails', 'laptops', 'conference', 'coordinates', 'computers', 'prototype', 'tapes', 'records', 'application', 'promotion', 'library', 'file', 'database', 'reports', 'unit', 'portfolio', 'blueprints', 'tablet', 'documents', 'inventory', 'maps', 'paper_work', 'software', 'reviewing', 'forensics', 'papers', 'laboratory', 'contracts', 'flash_drive', 'blood_sample', 'website', 'new_laptop', 'research', 'home_office', 'clearance', 'consult', 'pc', 'assistant', 'gallery', 'manuscript', 'leaflet', 'organizer', 'manuscripts', 'computer_system', 'new_case', 'department', 'appointments', 'report', 'brochure', 'electronics', 'brochures', 'instructions', 'headquarters', 'copies', 'ipad', 'work', 'recordings', 'lab']","[2, 69, 96, 91, 51]"
134,appearance,"['built', 'trendy', 'refined', 'styled', 'supermodel']","['brown', 'same_style', 'sculpted', 'tall', 'slicked', 'tan_skin', 'tanned', 'gray_hair', 'defined', 'lanky', 'regal', 'gelled', 'immaculate', 'perfect_shape', 'physique', 'sleek', 'bleached', 'sported', 'appearance', 'tan', 'medium_height', 'greased', 'tailored', 'stylishly', 'same_colour', 'highlighted', 'toned', 'styled', 'medieval', 'scruffy', 'average_height', 'stylish', 'stature', 'dark_brown', 'graying', 'built', 'contrasts', 'structure', 'trim', 'spiky', 'showcased', 'slender', 'unruly', 'athletic_body', 'quiffed', 'immaculately', 'structured', 'muscular_build', 'bronze', 'bulky', 'fair_skin', 'polished', 'victorian', 'modeled', 'neat', 'tanned_skin', 'trimmed', 'shaggy', 'fashioned', 'resembled', 'trendy', 'slim', 'light_tan', 'pristine', 'refined', 'olive_skin', 'adorned', 'contrasted', 'dark_skin', 'cropped', 'frames', 'rugged', 'supermodel', 'suited', 'chiseled', 'light_brown', 'groomed', 'athletic_build', 'untidy', 'elegant', 'rounded', 'unkempt', 'framed', 'fitted', 'average_size', 'mohawk', 'contrast', 'muscly', 'modern', 'curvy', 'stocky', 'strong_build', 'buffed', 'build', 'decorated']","[73, 28, 45, 16, 26]"
135,valuable,"['dollar', 'monthly', 'cent', 'funding', 'premium']","['', 'three_hundred_dollars', 'tokens', '200', '500_dollars', 'monthly', '100', 'money', 'grand', 'dollars', 'a_million_dollars', 'little_money', 'dimes', 'savings', 'valuable', 'one_hundred_dollars', '10_dollars', '150', 'cash', 'price', 'piggy_bank', 'u00a3', 'fee', 'allowance', 'tenner', 'fines', 'salary', 'twenty_dollars', 'college_fund', 'pennies', 'bank_account', 'cents', '100_dollars', 'cent', 'paycheck', 'small_fortune', 'five_dollars', 'millions_of_dollars', 'five_hundred', 'wages', 'dime', 'life_savings', 'pay_check', 'a_thousand_dollars', 'mortgage', 'earnings', 'two_hundred_dollars', 'fifty_dollars', 'pocket_money', 'quid', 'fiver', 'five_hundred_dollars', 'nickel', 'dollar', 'funding', 'deposit', 'costs', 'two_pounds', 'paychecks', 'premium', 'hundreds_of_dollars', 'discount', 'bucks', 'five_thousand', '50_dollars', '20_dollars', 'euros', '1', 'swear_jar', 'thousands_of_dollars', '50_cents', 'ten_dollars', 'tax', '000', 'a_hundred_dollars', 'coupons']","[11, 42, 50, 28, 9]"
136,warmth,"['intensify', 'balmy', 'sauna', 'searing', 'broil']","['sizzled', 'balmy', 'sear', 'numbed', 'seep', 'pulsate', 'pulsing', 'penetrated', 'coursing', 'permeated', 'surging', 'numbing', 'excruciating', 'rippled', 'thrumming', 'thrummed', 'rippling', 'ripple', 'thickened', 'scorching', 'intense_heat', 'intensified', 'scorch', 'searing', 'ebbed', 'pulses', 'icy_cold', 'electrified', 'pulsating', 'prickle', 'burning', 'seared', 'evaporating', 'surges', 'inflamed', 'dulling', 'radiate', 'scorched', 'emanating', 'intensifying', 'stinging', 'blistering', 'thickening', 'surge', 'intensify', 'cold_feeling', 'permeating', 'searing_heat', 'throbbed', 'prickling', 'sauna', 'radiates', 'seeps', 'warmth', 'broil', 'tingling', 'penetrating', 'pulse', 'pulsated', 'pulsed', 'igniting', 'burn', 'seeped']","[10, 3, 56, 21, 25]"
137,youth,"['teenage', 'age', 'youth', 'chick', 'schoolers']","['eighteen_year_old', 'teenage', 'teenager', 'age', 'chick', 'kid', 'young', 'girl', 'women', 'twenties', 'teen', '17_year_old', 'middle', 'young_girls', 'nineteen_year_old', '18_year_old', 'teenage_boy', 'schoolers', 'twenty_year_old', '19_year_old', 'boy', 'sixties', 'seventeen_year_old', 'twelve_year_old', '12_year_old', 'young_adult', 'fifteen_year_old', 'youth', 'fourteen_year_old', 'female', 'early_twenties', 'sixteen_year_old', '21_year_old', 'own_age', 'aged', 'teenage_girl', '16_year_old', 'teens', 'fifties', '15_year_old', 'seven_year_old', 'late_teens']","[23, 42, 0, 14, 1]"
138,sadness,"['agony', 'betray', 'gloom', 'unhappiness', 'suffer']","['such_pain', 'perish', 'tragedy', 'wrath', 'humiliation', 'danger', 'flee', 'comrades', 'greed', 'mistrust', 'agony', 'heartache', 'insecurity', 'turmoil', 'succumb', 'carelessness', 'pain', 'carnage', 'death', 'struggles', 'innocents', 'gloom', 'paralysis', 'burdened', 'agonizing', 'isolation', 'cruelty', 'fury', 'mourn', 'evil', 'certainty', 'reign', 'oblivion', 'inevitable', 'enduring', 'injustice', 'torment', 'feared', 'captivity', 'humanity', 'inflict', 'banish', 'naught', 'sadness', 'pity', 'unleash', 'salvation', 'hatred', 'surely', 'fearing', 'diminish', 'hardship', 'yearning', 'guilt', 'betrayed', 'betrayal', 'numbness', 'resentment', 'affliction', 'weaken', 'anguish', 'condemned', 'vengeance', 'loss', 'helplessness', 'cripple', 'misfortune', 'grief', 'overwhelm', 'suffering', 'void', 'despair', 'weakened', 'sorrow', 'desperation', 'blindness', 'die', 'bitterness', 'vulnerability', 'psyche', 'suffer', 'cease', 'loved_one', 'wither', 'torture', 'own_death', 'witness', 'hopelessness', 'more_pain', 'terror', 'bloodlust', 'inflicting', 'madness', 'suffered', 'very_thing', 'misery', 'bloodshed', 'endure', 'emptiness', 'selfishness', 'great_pain', 'yet', 'downfall', 'ignorance', 'endured', 'soul', 'crippled', 'emotional_pain', 'distress', 'retribution', 'loneliness', 'fear', 'sufferings', 'sacrifice', 'lifemate', 'heartbreak', 'revolt', 'remorse', 'horrors', 'weakness', 'tormented', 'abandonment', 'weep', 'cowardice', 'treachery', 'failure', 'subjected', 'afflicted', 'inflicted', 'loathing', 'strife', 'physical_pain', 'corruption', 'destruction', 'tortured', 'slaughter', 'mercy', 'desolation', 'physical_body', 'peril', 'unhappiness', 'brutality', 'animosity', 'compassion', 'deceived', 'betray', 'same_fate', 'regret', 'so_much_pain', 'bear', 'resistance', 'aeron', 'wickedness', 'own_pain', 'longing', 'overcome', 'rejection', 'devastation', 'brethren', 'consume', 'battlefield', 'insanity', 'rage']","[153, 14, 22, 102, 7]"
